CHR	startp	endp	n.sgRNAs	avg.logFC	guideIdx
14	53213170	53251266	10	-0.1393	59454, 59463
14	53345361	53417184	5	-1.6229	59464, 59468
14	53570521	58605836	126	-0.0308	59469, 59594
14	58674653	58727743	9	-2.0611	59595, 59603
14	58772807	62203668	118	-0.0359	59604, 59721
14	62229287	62233962	3	-2.6528	59722, 59724
14	62235413	65543386	113	0.0287	59725, 59837
14	65544655	65560525	9	-1.1448	59838, 59846
14	66135990	67769185	20	0.0419	59847, 59866
14	67812557	67847464	8	-2.2986	59867, 59874
14	67847457	69795258	75	0.0154	59875, 59949
14	69847340	69861567	5	-4.0781	59950, 59954
14	69890803	70991266	65	0.0719	59955, 60019
14	71059688	71064391	5	-2.9578	60020, 60024
14	71108958	73445590	39	0.0528	60025, 60063
14	73543040	73570192	5	-1.6914	60064, 60068
14	73637563	74558005	89	0.0738	60069, 60157
14	74562652	74567895	4	-1.1948	60158, 60161
14	74706347	74960772	26	0.0848	60162, 60187
14	74960770	74961000	4	-1.7284	60188, 60191
14	74961041	75181643	12	0.0056	60192, 60203
14	75182716	75190052	4	-2.3249	60204, 60207
14	75231043	75469835	26	-0.0604	60208, 60233
14	75470076	75471532	4	-3.4355	60234, 60237
14	75514853	77965035	158	0.0422	60238, 60395
14	78036770	78045328	4	-2.437	60396, 60399
14	78063647	78182196	11	-0.2294	60400, 60410
14	78198913	78221354	5	-2.278	60411, 60415
14	78235848	81662524	31	0.1633	60416, 60446
14	81662535	81670265	4	-1.4607	60447, 60450
14	81744373	90730403	88	0.0658	60451, 60538
14	90769075	90784370	5	-2.1984	60539, 60543
14	90867666	92548788	59	0.161	60544, 60602
14	92583907	92609601	10	-1.2609	60603, 60612
14	92908492	99927636	242	0.0659	60613, 60854
14	99959851	99969094	5	-2.8884	60855, 60859
14	100002400	105716226	308	-0.0846	60860, 61167
14	105718849	105766903	7	-2.7844	61168, 61174
14	105833613	105995640	34	0.0439	61175, 61208
15	22833636	41805010	489	-0.2384	61209, 61697
15	41817196	41820202	5	-2.201	61698, 61702
15	41853743	42104189	11	-0.4711	61703, 61713
15	42104299	42446663	40	0.045	61714, 61753
15	42470647	42492115	5	-0.7174	61754, 61758
15	42529637	42740580	31	0.0108	61759, 61789
15	42740633	42841164	15	-0.4758	61790, 61804
15	42853533	42856022	3	-1.8482	61805, 61807
15	42856025	43661260	60	-0.1207	61808, 61867
15	43668385	43678523	5	-1.8169	61868, 61872
15	43748854	44092917	49	-0.1864	61873, 61921
15	44092908	44109616	9	-2.5765	61922, 61930
15	44127265	49327804	172	-0.1572	61931, 62102
15	49426538	49436445	5	-2.361	62103, 62107
15	49509480	66787685	576	-0.1289	62108, 62683
15	66787721	66795097	6	-2.4757	62684, 62689
15	66807950	69682067	109	-0.0445	62690, 62798
15	69714410	69747609	10	-2.0211	62799, 62808
15	70349910	72459022	52	-0.0073	62809, 62860
15	72460100	72502711	6	-0.7761	62861, 62866
15	72549758	72699474	20	0.1506	62867, 62886
15	72767297	72855755	5	-1.8486	62887, 62891
15	72953630	75656907	195	-0.0329	62892, 63086
15	75688795	75706644	5	-1.1529	63087, 63091
15	75798089	75801359	5	0.0188	63092, 63096
15	75901909	75932349	10	-1.5731	63097, 63106
15	75941534	78567983	114	-0.0743	63107, 63220
15	78582009	78585114	5	-1.3958	63221, 63225
15	78633418	78807417	15	-0.4102	63226, 63240
15	78837238	78838074	4	-4.1011	63241, 63244
15	78838080	90039669	331	-0.0772	63245, 63575
15	90118915	90135402	5	-1.6856	63576, 63580
15	90191533	101816865	268	0.0032	63581, 63848
15	101827198	101832254	5	-3.808	63849, 63853
15	102190191	102264420	10	-0.0658	63854, 63863
16	97538	106563	10	-1.5912	63864, 63873
16	111811	778616	173	-0.0612	63874, 64046
16	786293	787301	3	-3.3574	64047, 64049
16	815197	1306922	61	0.026	64050, 64110
16	1364337	1370249	5	-3.4975	64111, 64115
16	1388973	2004034	132	-0.0959	64116, 64247
16	2009708	2012914	7	-1.8598	64248, 64254
16	2014267	2018538	5	-0.1022	64255, 64259
16	2018539	2025068	6	-1.6606	64260, 64265
16	2029782	2546833	114	-0.205	64266, 64379
16	2569219	2569350	5	-3.6085	64380, 64384
16	2570879	2580921	10	-0.221	64385, 64394
16	2611476	2631693	4	-1.9559	64395, 64398
16	2631685	2825507	17	-0.5689	64399, 64415
16	2825529	2827056	4	-2.2695	64416, 64419
16	2835458	3021702	40	-0.0887	64420, 64459
16	3025675	3026701	5	-1.0951	64460, 64464
16	3063518	4385156	152	-0.1503	64465, 64616
16	4390942	4391444	3	-2.8536	64617, 64619
16	4391442	4491574	13	-0.2814	64620, 64632
16	4492282	4493057	4	-1.7889	64633, 64636
16	4516251	5112568	94	-0.0967	64637, 64730
16	5121988	5140504	5	-1.7441	64731, 64735
16	5140499	8953090	33	-0.0082	64736, 64768
16	9004617	9197112	10	-0.924	64769, 64778
16	9943615	10788607	20	-0.0888	64779, 64798
16	10841043	10851764	4	-1.708	64799, 64802
16	10867898	11873148	62	-0.1746	64803, 64864
16	11935833	11990484	10	-2.7677	64865, 64874
16	12059277	15141868	52	-0.1087	64875, 64926
16	15166805	15463902	6	-3.0771	64927, 64932
16	15489823	18573243	58	-0.2016	64933, 64990
16	18796106	18799477	3	-4.1813	64991, 64993
16	18806832	18893528	9	-0.8616	64994, 65002
16	19033051	21968655	163	-0.0668	65003, 65165
16	21968858	21974208	4	-1.656	65166, 65169
16	21995858	22320301	21	-0.1361	65170, 65190
16	22320306	22330214	4	-1.4866	65191, 65194
16	22358873	23570874	45	-0.046	65195, 65239
16	23596692	23669920	19	-0.9612	65240, 65258
16	23690462	23692273	5	-4.4369	65259, 65263
16	23712416	24552094	21	-0.0746	65264, 65284
16	24552097	24557565	4	-2.2119	65285, 65288
16	24578472	29851748	215	-0.2859	65289, 65503
16	29871901	29872531	5	-4.414	65504, 65508
16	29896897	31121625	258	-0.3743	65509, 65766
16	31129184	31138598	5	-3.0965	65767, 65771
16	31143852	46652252	94	-0.2061	65772, 65865
16	46708277	46726458	10	-1.9998	65866, 65875
16	46766289	50067359	78	0.0055	65876, 65953
16	50067349	50109599	5	-1.1993	65954, 65958
16	50187770	56480618	132	-0.0267	65959, 66090
16	56481770	56481862	3	-2.3962	66091, 66093
16	56485665	56642980	16	0.0552	66094, 66109
16	56660793	56704827	11	-0.8177	66110, 66120
16	56852602	56865808	5	-2.1896	66121, 66125
16	56899310	57449694	59	0.0663	66126, 66184
16	57468051	57490527	10	-0.7804	66185, 66194
16	57496940	57503170	4	-4.1372	66195, 66198
16	57503191	67469952	350	-0.1135	66199, 66548
16	67478498	67514882	5	-3.7247	66549, 66553
16	67516667	67575788	10	-0.0688	66554, 66563
16	67650755	67660619	5	-2.0369	66564, 66568
16	67680195	67877096	52	-0.2729	66569, 66620
16	67899099	67902428	5	-4.5019	66621, 66625
16	67910787	68308875	72	-0.0015	66626, 66697
16	68308957	68344490	8	-1.3367	66698, 66705
16	68373253	68893810	26	-0.0758	66706, 66731
16	68894053	68901042	4	-2.5307	66732, 66735
16	69143380	69155021	10	-0.1294	66736, 66745
16	69170649	69177247	5	-1.7898	66746, 66750
16	69221276	69370583	17	-0.3932	66751, 66767
16	69373094	69374246	8	-2.4881	66768, 66775
16	69383488	69752322	20	-0.2129	66776, 66795
16	69782984	69788521	5	-1.7444	66796, 66800
16	69832618	70211289	21	-0.2139	66801, 66821
16	70285484	70310968	10	-3.0682	66822, 66831
16	70358549	70557300	25	-0.2124	66832, 66856
16	70566489	70589104	5	-3.1749	66857, 66861
16	70688489	71163625	17	0.0587	66862, 66878
16	71171160	71218810	3	-1.1551	66879, 66881
16	71318897	72110435	73	-0.0504	66882, 66954
16	72120674	72137589	10	-2.0021	66955, 66964
16	72174304	72845852	10	-0.0481	66965, 66974
16	74334004	74339257	5	-1.8773	66975, 66979
16	74447495	74519788	5	-0.4769	66980, 66984
16	74524970	75654549	84	-0.0079	66985, 67068
16	75669587	75670405	4	-3.8127	67069, 67072
16	75675485	81045680	68	-3e-4	67073, 67140
16	81045693	81053779	4	-2.0955	67141, 67144
16	81069661	85694778	166	-0.051	67145, 67310
16	85715203	85721166	5	-2.1351	67311, 67315
16	85743778	88808490	134	-0.3172	67316, 67449
16	88871049	88872268	5	-3.3044	67450, 67454
16	88876884	89592754	49	-0.0805	67455, 67503
16	89627630	89627783	5	-4.5806	67504, 67508
16	89644043	90141422	99	-0.0351	67509, 67607
17	96911	1552561	104	-0.0438	67608, 67711
17	1552953	1581869	5	-2.1222	67712, 67716
17	1582930	1707971	26	0.0721	67717, 67742
17	1747243	1779101	3	-4.3751	67743, 67745
17	1782505	1960853	21	-0.0782	67746, 67766
17	1960941	2139845	6	-1.8928	67767, 67772
17	2218947	2224666	5	0.1304	67773, 67777
17	2237862	2239448	5	-1.5763	67778, 67782
17	2264956	2381146	15	-0.1519	67783, 67797
17	2570318	2573632	5	-1.8423	67798, 67802
17	2601503	4621236	147	0.0088	67803, 67949
17	4635091	4636384	5	-2.8805	67950, 67954
17	4641701	4700058	31	0.0755	67955, 67985
17	4700979	4701081	3	-2.2302	67986, 67988
17	4711274	4846530	35	0.2152	67989, 68023
17	4849961	4851616	5	-0.8519	68024, 68028
17	4856122	5264667	59	0.0774	68029, 68087
17	5308398	5324673	7	-2.3903	68088, 68094
17	5324669	5388518	20	-0.379	68095, 68114
17	5392294	5392591	5	-1.7109	68115, 68119
17	5462635	6545142	36	0.1261	68120, 68155
17	6547923	6553696	4	-2.7206	68156, 68159
17	6606283	7145574	91	0.0314	68160, 68250
17	7149646	7160302	10	-1.2088	68251, 68260
17	7164212	7197625	15	0.1229	68261, 68275
17	7213058	7214346	3	-1.076	68276, 68278
17	7214653	7385884	79	0.1355	68279, 68357
17	7401396	7406567	5	-4.5541	68358, 68362
17	7452588	7463691	10	-0.0198	68363, 68372
17	7477922	7479975	4	-1.6806	68373, 68376
17	7483328	7557436	35	-0.001	68377, 68411
17	7578415	7579588	5	0.9711	68412, 68416
17	7592084	7758843	25	0.1563	68417, 68441
17	7760418	7760587	4	-0.8235	68442, 68445
17	7760589	7832636	16	0.126	68446, 68461
17	7834386	7834859	5	-1.1545	68462, 68466
17	7836624	8093223	49	0.1114	68467, 68515
17	8110110	8110628	5	-2.1084	68516, 68520
17	8137819	12860057	193	0.1041	68521, 68713
17	12913931	12921147	5	-1.5899	68714, 68718
17	13503857	17380497	143	-0.053900000000000003	68719, 68861
17	17380493	17380576	3	-1.5739	68862, 68864
17	17399245	18167133	70	0.052	68865, 68934
17	18194239	18217979	5	-1.0753	68935, 68939
17	18219208	18635462	30	-0.0791	68940, 68969
17	18638193	21075499	110	0.117	68970, 69079
17	21081561	26897908	103	-0.0558	69080, 69182
17	26897943	27005119	22	-0.376	69183, 69204
17	27005843	27010750	4	-2.7176	69205, 69208
17	27031167	30669040	241	-0.2344	69209, 69449
17	30678904	30796216	10	-2.5858	69450, 69459
17	30814784	33454367	95	-0.099	69460, 69554
17	33462319	33467050	7	-1.7843	69555, 69561
17	33475409	35297945	163	-0.0567	69562, 69724
17	35298098	36476540	45	-0.6138	69725, 69769
17	36476585	36895878	41	-0.0266	69770, 69810
17	36909505	36912248	5	-3.8175	69811, 69815
17	36935649	36997554	15	-0.3651	69816, 69830
17	37006713	37008975	5	-4.7877	69831, 69835
17	37054696	37351202	25	0.0465	69836, 69860
17	37358560	37359254	3	-3.6185	69861, 69863
17	37373095	37566787	13	-0.0733	69864, 69876
17	37566939	37627231	7	-1.0408	69877, 69883
17	37762117	38137369	77	-0.0442	69884, 69960
17	38140702	38145035	4	-4.079	69961, 69964
17	38172036	38563094	57	-0.3171	69965, 70021
17	38563114	38573034	4	-2.8725	70022, 70025
17	38600193	38712035	15	0.1458	70026, 70040
17	38788563	38798765	5	-1.0951	70041, 70045
17	38813978	39240578	89	0.1009	70046, 70134
17	39240577	39406138	33	-0.6878	70135, 70167
17	39411739	40021240	138	-0.042	70168, 70305
17	40054877	40068777	5	-1.4087	70306, 70310
17	40120273	40739873	106	-0.0418	70311, 70416
17	40764103	40815032	8	-2.4419	70417, 70424
17	40815049	40914648	27	0.0643	70425, 70451
17	40925868	40927451	4	-3.0911	70452, 70455
17	40927464	41152031	65	-0.1746	70456, 70520
17	41152097	41154708	2	-5.056	70521, 70522
17	41154705	41477395	36	-0.0488	70523, 70558
17	41567780	41584490	5	-2.0573	70559, 70563
17	41606977	42274994	101	0.0266	70564, 70664
17	42289080	42294000	5	-2.6863	70665, 70669
17	42335975	42926684	70	-0.0761	70670, 70739
17	42941045	42962646	5	-2.9029	70740, 70744
17	42978449	44720519	96	-0.2184	70745, 70840
17	44751801	44771293	4	-6.0217	70841, 70844
17	44847183	44953718	10	0.0082	70845, 70854
17	45008501	45012466	5	-2.2878	70855, 70859
17	45056132	45056288	5	-0.0751	70860, 70864
17	45229258	45249396	5	-5.2066	70865, 70869
17	45297258	47489083	212	-0.2425	70870, 71081
17	47489093	47490550	4	-3.5134	71082, 71085
17	47583658	47699391	15	-0.1523	71086, 71100
17	47783226	47795072	6	-1.4247	71101, 71106
17	47797697	48778084	122	-0.1718	71107, 71228
17	48814350	48822121	5	-2.4768	71229, 71233
17	48913406	49302390	31	-0.2648	71234, 71264
17	49338076	49731077	6	-1.2099	71265, 71270
17	49824983	55027846	71	0.071	71271, 71341
17	55027968	56060678	39	-0.375	71342, 71380
17	56083807	56084335	4	-2.5184	71381, 71384
17	56084342	56424907	33	-0.1557	71385, 71417
17	56428749	56428831	3	-2.2349	71418, 71420
17	56436139	56700274	33	-0.0762	71421, 71453
17	56770099	57196749	17	-0.6634	71454, 71470
17	57196769	57196854	2	-3.3434	71471, 71472
17	57208636	57652833	30	-0.3604	71473, 71502
17	57657216	57951952	19	-1.1523	71503, 71521
17	57951952	59924513	76	-0.2659	71522, 71597
17	59975086	59984820	3	-3.0096	71598, 71600
17	59988910	61841426	67	-0.2029	71601, 71667
17	61843366	61908296	16	-1.6279	71668, 71683
17	61912102	65346371	140	-0.1079	71684, 71823
17	65346376	65362549	3	-3.9243	71824, 71826
17	65529044	66267752	35	-0.5873	71827, 71861
17	66270078	72999673	224	-0.0266	71862, 72085
17	73008945	73143752	34	-0.3883	72086, 72119
17	73170903	73221515	7	-1.7697	72120, 72126
17	73237479	73502452	35	-0.1428	72127, 72161
17	73512887	73517514	3	-1.2562	72162, 72164
17	73517779	73662529	19	-0.1472	72165, 72183
17	73695865	73727456	6	-1.3413	72184, 72189
17	73729642	74042140	68	-0.1796	72190, 72257
17	74042157	74044021	3	-2.2189	72258, 72260
17	74071161	74729452	96	-0.103	72261, 72356
17	74732936	74733108	5	-2.7047	72357, 72361
17	74737071	76200809	55	-0.1029	72362, 72416
17	76210485	76210876	5	-2.5697	72417, 72421
17	76228206	76355041	10	0.0712	72422, 72431
17	76374844	76832241	15	-0.5448	72432, 72446
17	76867005	78083810	71	-0.0507	72447, 72517
17	78113523	78120617	4	-6.046	72518, 72521
17	78120629	79857808	166	-0.43	72522, 72687
17	79857803	79857863	3	-5.4897	72688, 72690
17	79860222	80011225	64	-0.0902	72691, 72754
17	80011849	80019581	5	-1.8269	72755, 72759
17	80019841	80022775	4	0.2953	72760, 72763
17	80048378	80054224	5	-1.5243	72764, 72768
17	80194641	80828118	81	-0.0594	72769, 72849
17	80828198	80861355	3	-1.518	72850, 72852
17	80923580	81043082	10	2e-4	72853, 72862
18	163417	197667	5	0.0645	72863, 72867
18	247871	265342	5	-0.9757	72868, 72872
18	346531	2577780	42	0.1179	72873, 72914
18	2578068	2579029	2	-3.6619	72915, 72916
18	2585132	10471802	147	0.1161	72917, 73063
18	10532741	10546409	5	-1.9838	73064, 73068
18	11689684	12311035	42	0.2175	73069, 73110
18	12356731	12363822	4	-0.9987	73111, 73114
18	12367091	12859236	26	0.1459	73115, 73140
18	12955472	13055811	9	-0.8046	73141, 73149
18	13056062	13737068	12	0.1002	73150, 73161
18	13737112	13741666	4	-1.98	73162, 73165
18	13825919	19154610	36	0.1106	73166, 73201
18	19202740	19203876	5	-3.9299	73202, 73206
18	19283541	19997476	20	-0.0248	73207, 73226
18	20562232	20572794	4	-1.6092	73227, 73230
18	20573033	29340503	158	0.0964	73231, 73388
18	29453379	29522587	5	-1.8269	73389, 73393
18	29598926	43579429	184	0.0252	73394, 73577
18	43667422	43698292	10	-1.6916	73578, 73587
18	43796068	55247341	223	0.0285	73588, 73810
18	55274685	55278922	5	-3.5999	73811, 73815
18	55355721	72343100	260	0.1762	73816, 74075
18	72343775	72344901	4	-1.0433	74076, 74079
18	72914009	74592164	16	0.1971	74080, 74095
18	74607037	74620409	3	-0.7178	74096, 74098
18	74700836	77221351	39	0.2848	74099, 74137
18	77440072	77464918	5	-3.2466	74138, 74142
18	77623764	77728136	18	0.2135	74143, 74160
18	77733823	77748312	5	-2.3822	74161, 74165
18	77794604	77960791	14	-0.1126	74166, 74179
19	282291	2235943	369	-0.1857	74180, 74548
19	2244734	2246967	5	-2.8231	74549, 74553
19	2249664	2291524	24	-0.0202	74554, 74577
19	2321791	2328416	5	-2.9742	74578, 74582
19	2396620	3600360	154	-0.0665	74583, 74736
19	3618909	3618956	2	-3.0828	74737, 74738
19	3624051	3964665	56	-0.0892	74739, 74794
19	3980628	3984190	5	-4.1148	74795, 74799
19	4012993	4234696	35	-0.0707	74800, 74834
19	4249286	4254414	5	-2.3661	74835, 74839
19	4280191	4408923	32	-0.0547	74840, 74871
19	4409059	4423835	4	-1.4592	74872, 74875
19	4446868	5687621	98	-0.1508	74876, 74973
19	5690598	5691428	5	-3.9046	74974, 74978
19	5696754	7676629	221	-0.1572	74979, 75199
19	7689309	7693119	5	-3.8893	75200, 75204
19	7695510	7747370	26	-0.0184	75205, 75230
19	7747366	7747440	3	-1.6426	75231, 75233
19	7747513	7986359	43	0.0415	75234, 75276
19	7986582	7986949	3	-3.2533	75277, 75279
19	7987032	9929294	187	-0.1814	75280, 75466
19	9939295	9939362	3	-5.7493	75467, 75469
19	9949179	10207102	30	-0.0256	75470, 75499
19	10217245	10270526	21	-1.2894	75500, 75520
19	10335184	10478992	48	-0.1319	75521, 75568
19	10505740	10506636	5	-1.3263	75569, 75573
19	10568573	10745524	35	-0.09	75574, 75608
19	10781780	10790600	5	-1.8261	75609, 75613
19	10812361	10818204	5	-0.1204	75614, 75618
19	10870423	10906078	5	-2.8752	75619, 75623
19	10945961	11224064	35	-0.366	75624, 75658
19	11258676	11259886	5	-2.4599	75659, 75663
19	11303665	17953889	824	-0.2045	75664, 76487
19	17972904	17972970	3	-5.0687	76488, 76490
19	17983255	18420602	66	-0.1828	76491, 76556
19	18420599	18423492	5	-3.947	76557, 76561
19	18466704	18572587	26	-0.1847	76562, 76587
19	18576302	18632764	4	-1.9829	76588, 76591
19	18650234	18678002	10	-0.4412	76592, 76601
19	18684479	18685749	5	-3.3356	76602, 76606
19	18699811	30308449	352	-0.3866	76607, 76958
19	30476156	30477317	4	-3.215	76959, 76962
19	30499915	34900163	130	-0.1588	76963, 77092
19	34919433	34935985	5	-1.1064	77093, 77097
19	34972954	36053464	170	-0.0584	77098, 77267
19	36105938	36120591	8	-1.8954	77268, 77275
19	36122242	36145559	12	-0.5401	77276, 77287
19	36159383	36605093	117	-0.0951	77288, 77404
19	36605100	36611704	9	-1.6665	77405, 77413
19	36632081	39322039	276	-0.0585	77414, 77689
19	39334646	39336572	5	-2.5831	77690, 77694
19	39360822	39401727	20	-0.0906	77695, 77714
19	39409423	39423186	10	-1.1149	77715, 77724
19	39439193	39867121	56	-0.0948	77725, 77780
19	39879615	39884266	10	-1.6957	77781, 77790
19	39898533	39912929	10	-0.0994	77791, 77800
19	39924292	39960855	9	-3.0084	77801, 77809
19	39971350	40430488	61	-0.286	77810, 77870
19	40478379	40480678	5	-3.874	77871, 77875
19	40512002	42352564	240	-0.145	77876, 78115
19	42365186	42373171	5	-4.4326	78116, 78120
19	42383096	46178044	533	-0.1978	78121, 78653
19	46190925	46191677	5	-3.5221	78654, 78658
19	46196041	46318290	30	-0.141	78659, 78688
19	46332444	46351245	5	-1.7625	78689, 78693
19	46375366	47282159	120	-0.0556	78694, 78813
19	47341795	47349293	7	-1.4604	78814, 78820
19	47422618	47575671	17	-0.0905	78821, 78837
19	47588630	47653476	7	-1.1696	78838, 78844
19	47658448	47987244	59	-0.2248	78845, 78903
19	47996385	48006762	5	-3.5585	78904, 78908
19	48047802	48229370	15	0.0184	78909, 78923
19	48248933	48284161	6	-1.3997	78924, 78929
19	48284156	49116522	124	-0.1925	78930, 79053
19	49119345	49120029	4	-3.0665	79054, 79057
19	49120562	49494666	100	-0.0995	79058, 79157
19	49507615	49513317	5	-3.106	79158, 79162
19	49519495	49575637	13	-0.3085	79163, 79175
19	49589779	49608002	4	-2.4248	79176, 79179
19	49610950	49982311	82	-0.0668	79180, 79261
19	49993474	50001272	9	-3.9209	79262, 79270
19	50017239	50140362	29	-0.0273	79271, 79299
19	50140363	50155209	6	-0.8313	79300, 79305
19	50164032	50170415	14	-0.1666	79306, 79319
19	50185192	50185485	4	-1.6731	79320, 79323
19	50185494	50397675	53	-0.097	79324, 79376
19	50398402	50412521	4	-0.6978	79377, 79380
19	50412544	50412926	3	-2.3271	79381, 79383
19	50434181	50883078	45	-0.0905	79384, 79428
19	50905092	50906801	5	-3.8528	79429, 79433
19	50925772	52660789	332	0.0844	79434, 79765
19	52705239	52716219	4	-2.1076	79766, 79769
19	52716322	54617885	204	0.0022	79770, 79973
19	54625281	54649457	10	-3.0641	79974, 79983
19	54660670	54671971	7	-0.4515	79984, 79990
19	54672382	54692079	8	0.2907	79991, 79998
19	54695427	54696149	5	-0.73	79999, 80003
19	54705350	54710338	5	-2.7322	80004, 80008
19	54725025	54964771	50	-0.0066	80009, 80058
19	54966620	54967338	4	-0.7853	80059, 80062
19	54973991	55895445	188	0.0606	80063, 80250
19	55897933	55899338	7	-1.0725	80251, 80257
19	55899333	56171571	78	-0.0172	80258, 80335
19	56171904	56174996	3	-3.5897	80336, 80338
19	56190105	57648318	126	0.0906	80339, 80464
19	57669809	57670586	4	-0.9631	80465, 80468
19	57722870	58880533	227	0.089	80469, 80695
19	58904432	58904790	4	-3.3202	80696, 80699
19	58921435	59059892	40	0.0663	80700, 80739
19	59063659	59068508	8	-2.5191	80740, 80747
19	59068505	59082663	7	-0.3875	80748, 80754
20	76696	1352897	134	0.1777	80755, 80888
20	1356156	1356231	4	-0.9665	80889, 80892
20	1435613	2444510	59	0.1389	80893, 80951
20	2446398	2446435	2	-4.0024	80952, 80953
20	2464726	2634044	11	-0.0744	80954, 80964
20	2635144	2636002	4	-2.2247	80965, 80968
20	2641406	5090074	197	0.129	80969, 81165
20	5098257	5163791	10	-2.7893	81166, 81175
20	5283260	16496298	160	0.0298	81176, 81335
20	16712836	16717955	5	-0.8854	81336, 81340
20	16729144	18449675	65	0.1028	81341, 81405
20	18453494	18454087	2	-4.0007	81406, 81407
20	18460674	19955900	36	0.1292	81408, 81443
20	20006368	20007473	5	-0.932	81444, 81448
20	20026034	20029110	5	-3.8268	81449, 81453
20	20051574	20601131	15	0.1879	81454, 81468
20	21309266	21314481	4	-1.0973	81469, 81472
20	21324730	23066575	35	0.1656	81473, 81507
20	23334751	23345270	6	-1.1317	81508, 81513
20	23345292	25371232	102	0.1741	81514, 81615
20	25394478	25405931	5	-2.8223	81616, 81620
20	25470558	30231239	68	0.0554	81621, 81688
20	30309783	30365452	10	-0.9578	81689, 81698
20	30407989	30536648	24	0.1379	81699, 81722
20	30536673	30538189	3	-2.0574	81723, 81725
20	30539676	32349816	149	0.0562	81726, 81874
20	32399372	32399465	3	-1.0736	81875, 81877
20	32436342	32663780	7	-1.0435	81878, 81884
20	32684507	32685243	2	-4.1179	81885, 81886
20	32686314	33033203	17	-0.1704	81887, 81903
20	33122432	33122541	5	-1.3757	81904, 81908
20	33147150	33842563	60	0.0808	81909, 81968
20	33872011	33872224	4	-2.0348	81969, 81972
20	33875562	34243146	45	0.0665	81973, 82017
20	34268776	34317241	15	-1.6001	82018, 82032
20	34430597	34542065	8	-0.1557	82033, 82040
20	34542094	35262912	45	0.2249	82041, 82085
20	35269642	35317160	6	-0.2613	82086, 82091
20	35386511	35390885	3	-1.7979	82092, 82094
20	35390906	36361451	54	-0.0597	82095, 82148
20	36374866	36396440	4	-1.2228	82149, 82152
20	36531864	39690131	76	-4e-4	82153, 82228
20	39721115	39728831	4	-3.5854	82229, 82232
20	39766470	41419972	30	0.1836	82233, 82262
20	42087027	42088777	5	-0.8483	82263, 82267
20	42143353	43992262	166	0.1047	82268, 82433
20	43992265	43995547	6	-1.9172	82434, 82439
20	44003856	44443039	79	0.1508	82440, 82518
20	44443066	44453192	12	-0.7182	82519, 82530
20	44453211	45315785	105	0.0314	82531, 82635
20	45315837	45317926	3	-1.5214	82636, 82638
20	45353875	47601990	35	-0.019	82639, 82673
20	47682748	47695131	5	-4.1386	82674, 82678
20	47739659	54941134	171	0.003	82679, 82849
20	54958026	55059261	20	-1.2624	82850, 82869
20	55099957	55909893	25	0.072	82870, 82894
20	55929816	55942142	5	-1.4883	82895, 82899
20	55966728	57429463	71	0.1457	82900, 82970
20	57478839	57564946	10	-0.5347	82971, 82980
20	57576537	57598968	10	-0.0081	82981, 82990
20	57611589	57613641	5	-3.9701	82991, 82995
20	57766291	60704874	60	0.1318	82996, 83055
20	60714155	60714955	5	-2.7015	83056, 83060
20	60734970	60962725	31	-0.2404	83061, 83091
20	60962885	60962967	4	-2.8728	83092, 83095
20	60968607	61341037	30	0.0779	83096, 83125
20	61427985	61429977	5	-0.7754	83126, 83130
20	61436367	61460835	10	0.2253	83131, 83140
20	61490714	61574880	15	-0.1985	83141, 83155
20	61588212	62275588	81	0.1707	83156, 83236
20	62292751	62328782	10	-0.233	83237, 83246
20	62333183	62338085	12	-1.5723	83247, 83258
20	62340353	62896703	94	0.1065	83259, 83352
21	10942739	22746212	64	0.095	83353, 83416
21	22782619	27130427	21	-0.5571	83417, 83437
21	27354737	30411401	40	0.1055	83438, 83477
21	30435732	30439315	5	-3.2478	83478, 83482
21	30521535	32624434	133	0.1021	83483, 83615
21	33036101	33039640	5	-1.2809	83616, 83620
21	33064210	33956516	38	-0.0626	83621, 83658
21	33976559	33984459	5	-2.006	83659, 83663
21	34045755	34922442	61	0.013	83664, 83724
21	34923562	34924813	4	-1.2971	83725, 83728
21	34955901	34958430	3	-3.6922	83729, 83731
21	34959826	37732323	90	0.0649	83732, 83821
21	37760000	37775070	4	-3.133	83822, 83825
21	37775127	39427073	47	0.1881	83826, 83872
21	39492412	39493253	4	-0.7838	83873, 83876
21	39671349	44492182	181	0.1473	83877, 84057
21	44514655	44515565	5	-3.442	84058, 84062
21	44590619	45209627	29	0.039	84063, 84091
21	45213228	45217387	3	-2.4382	84092, 84094
21	45217820	45533677	12	0.0091	84095, 84106
21	45533705	45540363	4	-1.9375	84107, 84110
21	45553990	47641872	168	0.1263	84111, 84278
21	47686890	47704193	4	-1.7937	84279, 84282
21	47704201	48068418	31	0.1326	84283, 84313
22	17072628	18065418	43	0.0362	84314, 84356
22	18082817	18095605	4	-2.7507	84357, 84360
22	18095613	19435230	99	-0.1482	84361, 84459
22	19455459	19486651	9	-2.773	84460, 84468
22	19492922	21997298	184	-0.0622	84469, 84652
22	22025322	22057731	6	-1.3453	84653, 84658
22	22057726	24944032	177	0.069	84659, 84835
22	24953709	24964000	4	-3.7467	84836, 84839
22	24963996	30977352	298	0.0281	84840, 85137
22	30977607	30983380	4	-2.1861	85138, 85141
22	31007041	31998620	81	0.0769	85142, 85222
22	32017441	32017850	3	-4.4691	85223, 85225
22	32019727	32754352	46	0.1129	85226, 85271
22	32754414	32804756	6	-0.7793	85272, 85277
