CHR	startp	endp	n.sgRNAs	avg.logFC	guideIdx
23	24745105	40506315	214	0.0698	86888, 87101
23	40551466	40560453	3	-2.047	87102, 87104
23	40570480	41203525	12	-1.0282	87105, 87116
23	41332837	47058921	107	0.0146	87117, 87223
23	47058982	47061612	3	-2.192	87224, 87226
23	47083866	48935414	210	-0.0019	87227, 87436
23	48974046	48979930	5	-1.3113	87437, 87441
23	49020241	53285027	150	-0.0039	87442, 87591
23	53432738	54570721	51	-0.539	87592, 87642
23	54574748	69282834	215	0.0501	87643, 87857
23	69353894	69354653	5	-1.8286	87858, 87862
23	69419189	69508328	30	0.0119	87863, 87892
23	69519030	69646798	7	-1.0163	87893, 87899
23	69646811	70330850	41	-0.0574	87900, 87940
23	70339705	70347978	5	-0.9007	87941, 87945
23	70367827	70472938	15	-0.0547	87946, 87960
23	70514087	70516825	5	-1.9676	87961, 87965
23	70522020	70523544	5	-0.0277	87966, 87970
23	70588012	70777089	10	-1.2987	87971, 87980
23	70814182	71428212	26	-0.0662	87981, 88006
23	71494910	71495561	3	-2.053	88007, 88009
23	71521892	101409149	407	0.0039	88010, 88416
23	101409149	101857425	16	-0.5163	88417, 88432
23	101857486	104984633	140	-0.1467	88433, 88572
23	104984628	119004874	339	0.0564	88573, 88911
23	119004979	119005419	4	-1.875	88912, 88915
23	119005951	119053902	11	-0.1226	88916, 88926
23	119070356	119211069	8	-0.7672	88927, 88934
23	119249368	122532520	58	0.0253	88935, 88992
23	122774459	122830678	5	-3.7197	88993, 88997
23	123019620	123164896	6	0.0817	88998, 89003
23	123185055	123197727	4	-1.1667	89004, 89007
23	123480566	135570708	272	0.0509	89008, 89279
23	135579943	135592286	5	-1.1651	89280, 89284
23	135618262	135957651	16	0.0983	89285, 89300
23	135957728	135961499	5	-1.5828	89301, 89305
23	136113190	138886676	30	-0.0458	89306, 89335
23	139038583	142717790	48	0.1937	89336, 89383
23	142718105	153209790	303	-0.0541	89384, 89686
23	153224010	154774832	197	-0.1884	89687, 89883
24	155403	59342522	142	0.1656	89884, 90025
