GENE	921	Mel202	Mel270	Mel285	MP38	MP41	MP46	OMM1	OMM23	OMM25
ADAM29	-5.753	-9.858	-16.301	-6.675	-11.035	-13.219	-5.18	-16.814	-12.187	-16.644
ADAM30	-11.434	-18.571	-12.028	-4.366	-6.836	-9.188	-5.724	-14.883	-20.592	-16.809
ADAM32	-1.061	-8.079	-12.109	2.706	-6.021	-6.77	-0.535	-4.845	-13.023	-19.576
ADAM33	-4.284	-8.949	-10.448	-3.594	-4.641	-11.844	1.959	-11.384	-10.142	-12.812
ADAM7	-9.145	-15.534	-14.169	-8.383	-8.936	-10.703	-1.607	-16.916	-14.505	-13.524
ADAM8	-10.68	-10.422	-13.36	-9.984	-10.973	-10.81	-3.303	-15.887	-13.118	-12.448
ADAM9	-9.474	-15.358	-12.06	-5.091	-6.705	-12.669	-0.917	-9.698	-13.746	-18.685
ADAMDEC1	-10.424	-5.996	-10.9	-7.456	-9.159	-7.536	-1.309	-9.01	-9.503	-12.158
ADAMTS1	-9.962	-8.49	-15.138	-1.8	-6.256	-7.603	-2.316	-15.319	-15.094	-12.778
ADAMTS10	0.875	-4.359	-14.546	-8.876	-8.733	-10.59	-0.54	-15.076	-10.084	-8.694
ADAMTS12	-13.265	-16.855	-14.029	-9.396	-10.903	-12.578	-3.466	-14.999	-18.277	-16.861
ADAMTS13	-8.988	-16.696	-14.889	-7.568	-4.177	-15.09	-3.701	-18.198	-17.116	-13.116
ADAMTS14	-3.084	-15.243	-9.745	-5.375	-9.52	-11.901	-7.169	-18.786	-15.812	-15.812
ADAMTS15	-9.834	-14.102	-13.421	-8.429	-14.267	-6.672	-3.538	-15.917	-13.515	-15.625
ADAMTS16	-12.779	-19.578	-17.433	-8.604	-15.673	-13.477	-3.678	-24.995	-20.36	-22.992
ADAMTS17	-11.262	-11.143	-9.767	-3.021	-3.583	-6.764	-2.808	-13.054	-11.196	-11.873
ADAMTS18	-7.743	-18.741	-16.288	-7.688	-9.377	-8.594	-5.719	-15.704	-12.814	-16.763
ADAMTS19	-11.284	-16.769	-16.979	-10.005	-14.541	-16.333	-2.722	-21.904	-17.613	-16.918
ADAMTS2	-9.446	-7.761	-15.163	-7.507	-8.584	-10.425	-6.226	-19.244	-23.892	-12.328
ADAMTS20	-6.962	-10.706	-6.326	-9.57	-9.601	-4.751	-0.53	-13.254	-12.788	-14.379
ADAMTS3	-2.722	-11.364	-12.257	1.487	-6.017	-6.56	3.306	-11.945	-4.856	-12.106
ADAMTS4	-9.099	-10.535	-4.449	-6.831	-3.848	-6.441	-4.432	-15.045	-12.702	-10.956
ADAMTS5	-9.137	-12.578	-15.124	-9.679	-13.39	-12.328	-2.047	-16.071	-16.13	-20.267
ADAMTS6	-10.585	-14.512	-11.208	-5.823	-13.498	-15.634	-2.706	-13.629	-18.172	-12.64
ADAMTS7	-13.185	-6.573	-11.59	-6.805	-4.221	-9.798	-2.704	-12.518	-14.142	-9.473
ADAMTS8	-11.773	-12.917	-14.52	-6.576	-13.894	-7.293	-3.927	-14.637	-13.099	-18.883
ADAMTS9	-5.134	-11.399	-8.519	-2.329	-6.016	-6.638	-1.515	-12.28	-7.177	-13.481
ADAMTSL1	-6.295	-19.078	-13.29	-11.097	-15.821	-15.141	-4.46	-19.821	-15.075	-17.131
ADAMTSL2	-12.376	-17.673	-10.301	-7.676	-5.665	-11.285	-3.958	-15.751	-23.347	-13.82
ADAMTSL3	-11.893	-9.558	-14.011	-7.365	-10.99	-10.313	-3.222	-17.356	-11.581	-18.296
ADAMTSL4	-7.109	-8.766	-5.453	-5.49	-2.49	-12.394	-0.442	-14.807	-14.025	-9.897
ADAMTSL5	-2.53	1.292	-7.061	0.483	2.807	-1.74	2.701	-4.382	-13.176	-7.644
ADAP1	-8.759	-13.688	-12.241	-4.883	-9.138	-12.131	-4.29	-18.861	-16.565	-16.705
ADAP2	-4.775	-1.568	-18.373	1.988	-9.92	-11.698	-9.837	-17	-14.414	-12.806
ADAR	-7.236	-9.012	-11.066	2.419	29.126	-13.986	0.024	10.319	6.768	-5.08
ADARB1	-4.877	-14.419	-12.875	-6.74	-7.104	-14.309	-1.769	-13.421	-15.502	-13.861
ADARB2	-12.109	-11.003	-14.228	-8.221	-9.828	-16.229	-2.207	-14.273	-17.053	-16.135
ADAT1	-9.335	-14.061	-13.732	-5.578	-12.556	-9.445	-5.112	-7.412	-8.435	-17.507
ADAT2	-4.239	-7.173	-9.356	-4.357	-2.892	-5.474	-1.251	-18.225	-10.464	-11.194
ADAT3	-2.068	-3.778	-5.856	-0.186	-10.793	-12.725	-2.508	-7.166	-7.59	-1.646
ADC	-6.913	-12.553	-14.148	-8.973	-11.353	-16.062	-7.287	-19.542	-9.886	-18.078
ADCK1	-7.924	-8.959	-13.266	-6.381	-9.66	-15.613	-3.028	-8.88	-14.618	-12.752
ADCK2	-7.218	-2.426	-9.364	-8.099	-1.308	-5.577	1.896	-9.678	-6.057	-9.199
ADCK3	-8.126	-14.016	-12.269	-5.451	-8.715	-10.59	-2.158	-14.681	-11.742	-19.815
ADCK4	-6.837	-11.93	-15.121	-8.461	-11.561	-13.378	-2.55	-12.399	-7.966	-11.584
ADCK5	-4.103	-18.169	-18.483	-10.468	-14.902	-14.671	-7.038	-23.642	-23.339	-22
ADCY1	-10.819	-14.332	-12.522	-9.418	-10.462	-10.937	-4.873	-12.903	-16.414	-13.748
ADCY10	-7.477	-12.516	-10.259	-2.329	-12.254	-12.158	-1.576	-17.399	-17.654	-13.528
ADCY2	-6.503	-17.099	-11.048	-10.845	-14.323	-11.525	-3.844	-20.178	-17.23	-12.832
ADCY3	-10.479	-12.485	-9.298	-4.938	-7.225	-4.205	2.933	-12.484	-9.877	-13.519
ADCY4	-9.8	-16.991	-11.982	-5.399	-7.759	-14.734	-5.247	-17.043	-11.934	-10.424
ADCY5	-6.293	-14.646	-15.712	-7.979	-6.595	-11.881	-1.595	-10.071	-16.505	-10.422
ADCY6	-6.306	-15.858	-10.995	-9.187	-12.716	-9.018	-3.021	-21.858	-14.873	-14.731
ADCY7	-12.173	-12.969	-12.358	-6.937	-16.769	-12.28	-6.206	-18.825	-15.365	-17.129
ADCY8	-9.042	-1.833	-15.617	-3.98	-6.128	-10.66	1.532	-12.163	-8.585	-11.557
ADCY9	-8.624	-9.875	-14.727	-12.001	-8.488	-13.712	-2.751	-15.762	-14.56	-14.592
ADCYAP1	-11.216	-13.558	-15.181	-3.8	-8.493	-13.19	-0.38	-17.679	-21.821	-21.513
ADCYAP1R1	-9.662	-13.761	-9.967	-9.287	-10.127	-8.963	-5.881	-14.142	-14.333	-16.636
ADD1	-2.149	-7.327	-7.649	-7.249	-5.898	-7.808	-4.989	-9.311	-12.428	-12.73
ADD2	-10.03	-10.377	-10.148	-3.534	-7.2	-15.446	-6.253	-14.332	-13.237	-12.584
ADD3	-7.871	-8.574	-13.87	-3.728	-1.69	-15.395	-4.109	-19.81	-8.848	-9.633
ADH1A	-4.166	-7.75	-9.832	-5.577	-7.277	-12.543	-3.461	-12.712	-11.631	-12.236
ADH1B	-10.708	-10.804	-14.177	-8.029	-8.81	-8.833	-3.288	-16.806	-16.754	-10.275
ADH4	-12.594	-15.26	-16.404	-5.153	-7.494	-15.869	-3.675	-24.994	-17.759	-19.17
ADH5	1.016	0.253	-8.503	6.844	2.637	10.894	1.459	-0.648	-3.815	2.075
ADH6	-4.122	-6.916	-14.191	-2.224	-5.549	-3.728	-5.008	-10.266	-13.593	-1.08
ADH7	-11.947	-13.99	-11.405	-14.555	-11.548	-11.643	-5.361	-17.512	-27.036	-18.247
ADHFE1	-3.65	-2.261	-4.426	-3.412	-1.188	-9.452	-1.069	-5.4	-7.764	-2.845
ADI1	2.257	-11.922	-11.882	-2.861	-13.187	-7.292	-3.301	-14.335	-17.617	-14.086
ADIG	-7.351	-7.244	-11.558	-7.473	-6.826	-9.89	-1.185	-15.312	-13.207	-14.855
ADIPOQ	-7.571	-16.701	-17.828	-9.544	-12.493	-15.127	-2.295	-25.023	-14.36	-20.308
ADIPOR1	-11.487	-18.932	-12.173	-6.419	-10.276	-8.512	-2.593	-17.687	-18.398	-12.895
ADIPOR2	-7.039	-7.421	-8.847	-6.517	-6.764	-9.568	-4.5	-12.054	-8.893	-12.867
ADIRF	-10.235	-8.259	-6.955	-8.478	-8.793	-14.946	-6.67	-15.113	-14.079	-14.248
ADK	-6.541	-14.975	-10.27	-10.722	-11.56	-14.063	0.571	-11.107	-11.562	-11.722
ADM	-12.789	-12.729	-8.414	-6.012	-7.685	-11.539	-2.217	-13.476	-14.495	-14.214
ADM2	-11.278	-16.541	-14.908	-10.551	-15.735	-17.617	-7.183	-17.91	-21.61	-19.503
ADM5	-3.036	-10.427	-11.291	-6.56	-6.954	-12.214	-3.279	-13.914	-12.246	-11.692
ADNP	-7.983	-10.256	-14.665	-4.549	-9.634	-5.547	-4.463	-15.523	-14.604	-18.856
ADNP2	-1.593	-6.878	-6.273	7.581	-5.648	-10.302	-4.594	-11.745	-14.832	-10.835
ADO	-10.406	-14.598	-16.707	-5.863	-10.248	-14.666	-7.665	-21.149	-17.036	-11.911
ADORA1	-0.299	-10.745	-12.221	-6.523	-6.023	-9.78	1.077	-11.915	-16.849	-12.137
ADORA2A	-7.008	-11.853	-14.171	-5.956	-10.387	-10.333	-2.389	-14.044	-15.652	-8.79
ADORA2B	-13.292	-19.185	-15.279	-13.322	-16.383	-14.35	-6.733	-27.049	-22.442	-18.96
ADORA3	-21.377	-30.82	-30.05	-27.117	-32.381	-33.433	-12.883	-42.423	-36.716	-40.658
ADPGK	-5.94	-12.069	-12.115	-10.529	-9.219	-7.02	-2.613	-16.415	-18.672	-13.14
ADPRH	-9.114	-12.823	-13.291	-9.747	-9.225	-10.807	-6.569	-17.423	-15.449	-12.489
ADPRHL1	-10.263	-6.864	-9.654	-6.952	-9.408	-9.966	-1.006	-13.67	-9.7	-10.781
ADPRHL2	-9.756	-7.877	-12.309	-2.481	-14.791	-13.746	-3.099	-13.639	-13.19	-18.604
ADPRM	-8.542	-5.93	-8.853	-4.018	-14.657	-6.888	-3.637	-12.788	-7.06	-12.017
ADRA1A	-13.22	-14.03	-17.012	-7.75	-8.947	-10.861	-4.137	-17.857	-15.974	-20.564
ADRA1B	-7.4	-10.007	-8.823	-5.723	-7.282	-8.871	-4.725	-17.765	-11.263	-13.69
ADRA1D	-11.339	-9.603	-11.878	-7.119	-3.807	-10.294	-1.74	-14.11	-9.641	-13.48
ADRA2A	-9.629	-8.253	-11.152	-8.504	-5.36	-17.761	-0.778	-13.879	-13.062	-12.454
ADRA2B	-11.503	-18.581	-12.379	-10.886	-14.502	-16.21	-3.577	-18.866	-16.873	-17.47
ADRA2C	-9.865	-9.336	-14.305	-4.409	-6.06	-11.042	-2.551	-13.389	-13.037	-12.523
ADRB1	-12.718	-15.751	-16.469	-13.113	-9.475	-11.97	-2.84	-16.525	-12.904	-17.093
ADRB2	-5.095	-13.148	0.161	-7.211	-7.603	-5.771	1.362	-7.959	1.458	-11.117
ADRB3	-13.78	-12.563	-10.746	-7.196	-4.142	-14.068	-2.305	-19.564	-12.535	-17.246
ADRBK1	-9.991	-11.202	-9.297	-10.322	-5.757	-9.211	-0.895	-10.743	-15.802	-13.041
ADRBK2	-8.279	-14.953	-22.873	-9.589	-10.592	-11.824	-6.584	-19.462	-16.438	-15.813
ADRM1	-3.865	-4.165	1.34	-2.168	7.386	-6.278	7.5	-7.898	2.836	3.533
ADSL	21.528	1.021	0.021	-7.633	17.914	-3.464	1.039	-3.712	-2.009	-4.868
ADSS	5.362	-11.76	12.05	6.857	-1.616	-11.141	1.807	1.326	-1.443	-20.383
ADSSL1	-4.7	-12.422	-11.835	-8.73	-9.773	-10.048	-5.581	-21.316	-17.612	-17.218
ADTRP	-13.416	-17.988	-19.922	-10.957	-16.025	-19.614	-6.427	-21.347	-20.96	-23.107
AEBP1	-8.509	-21.48	-18.832	-14.566	-6.987	-15.006	-0.676	-21.195	-13.319	-20.782
AEBP2	-6.534	-10.527	-14.987	-6.487	-13.634	-21.176	-0.473	-22.023	-18.051	-18.155
AEN	-7.229	-10.907	-6.737	-5.605	-9.877	-5.533	-2.051	-15.198	-12.042	-13.198
AES	-8.569	-14.578	-11.394	-8.743	-9.583	-10.871	0.053	-15.946	-16.155	-21.556
AFAP1	-7.893	-16.791	-14.013	-6.729	-11.805	-14.257	-5.001	-18.42	-13.862	-12.215
AFAP1L1	-7.586	-13.909	-14.198	-6.957	-5.98	-8.407	-7.238	-9.762	-15.915	-12.453
AFAP1L2	-10.027	-11.078	-14.496	-8.172	-9.326	-15.163	-5.545	-15.697	-17.99	-17.96
AFF1	-7.776	-10.672	-10.055	-9.719	-3.433	-10.206	-4.46	-10.841	-9.862	-12.177
AFF2	-2.378	-15.648	-12.289	-12.512	-10.489	-10.862	-0.516	-15.109	-15.016	-16.134
AFF3	-9.137	-19.948	-11.756	-4.133	-9.472	-12.825	-3.919	-20.671	-24.05	-21.223
AFF4	-5.524	-7.376	-1.472	-9.442	-13.433	-6.589	3.098	-16.066	-13.639	-7.316
AFG3L2	0.643	26.38	7.984	6.648	8.746	22.332	1.062	21.907	41.421	28.009
AFM	-6.297	-20.97	-15.902	-5.26	-9.223	-12.122	2.99	-16.736	-22.454	-16.059
AFMID	-7.708	-13.191	-11.829	-7.481	-4.02	-14.24	-3.532	-12.899	-5.751	-15.427
AFP	-3.805	-3.997	-9.942	-4.578	-2.065	-4.535	1.024	-11.527	-8.385	-6.289
AFTPH	-4.078	-14.688	-14.723	-11.737	-8.291	-18.342	-7.889	-13.325	-14.885	-17.84
AGA	-10.214	-11.452	-8.642	-10.019	-9.3	-12.473	-1.579	-15.221	-13.435	-16.183
AGAP1	-6.308	-15.806	-18.669	-9.398	-12.293	-16.12	-7.948	-21.472	-24.314	-21.843
AGAP2	-5.438	-7.163	-2.331	-4.723	-6.835	-7.549	0.478	-9.762	-10.915	-11.073
AGAP3	-12.289	-19.81	-24.515	-19.101	-17.235	-22.38	-10	-30.179	-32.441	-25.771
AGAP5	-2.32	-2.75	-1.834	-1.67	-2.423	-0.446	-0.797	-2.727	-2.868	-2.924
AGAP6	-3.874	7.211	-5.796	-0.253	2.581	2.886	-2.894	-3.534	6.535	-7.969
AGAP7	-2.944	4.107	-1.135	-1.331	-0.771	-4.016	-1.79	-2.451	-3.259	0.332
AGBL1	-9.304	-12.292	-11.894	-4.222	-6.676	-9.442	-0.89	-15.442	-12.372	-10.471
AGBL2	-12.096	-22.696	-21.341	-9.03	-14.524	-23.981	-7.561	-27.765	-22.908	-22.637
AGBL3	1.27	-12.551	-7.116	-3.991	-7.09	-4.79	3.935	-14.211	-13.295	-12.336
AGBL4	-10.695	-15.171	-10.592	-1.932	-6.538	-3.989	-2.09	-17.334	-11.759	-17.287
AGBL5	-11.437	-15.058	-12.875	-9.017	-12.43	-9.235	-2.198	-16.15	-14.198	-14.582
AGER	-3.007	-14.182	-21.433	-9.715	-13.413	-13.733	-4.629	-18.9	-19.172	-19.289
AGFG1	-0.387	-12.276	-17.814	-10.98	-10.743	-6.615	-2.364	-12.651	-22.583	-12.174
AGFG2	-5.584	-9.868	-16.845	-7.552	-6.753	-8.55	-1.305	-12.285	-18.344	-14.385
AGGF1	-2.717	-17.136	-18.559	-2.877	-5.827	-9.515	2.533	-11.128	-10.883	-12.356
AGK	-1.477	-9.384	-11.067	-2.473	0.124	-9.637	-2.303	-12.017	-11.545	-11.237
AGL	-2.286	-15.71	-7.805	-12.896	-9.073	-6.722	1.826	-8.667	-11.902	-14.232
AGMAT	-9.457	-15.941	-15.236	-10.33	-8.763	-14.256	-6.38	-19.478	-20.164	-17.513
AGMO	-11.988	-10.355	-18.644	-6.629	-11.045	-12.872	-3.428	-17.871	-13.831	-10.047
AGO1	-16.489	-12.294	-13.294	-5.921	-11.819	-14.539	-3.005	-18.071	-10.34	-21.669
AGO2	-6.099	-22.651	-10.813	-7.327	-7.551	-12.719	-2.548	-15.352	-11.204	-15.004
AGO3	-5.697	-6.179	-9.825	-4.832	-4.311	-10.737	-1.523	-8.54	-14.139	-7.302
AGO4	-11.299	-16.208	-9.905	-5.677	-12.537	-14.514	-3.444	-13.122	-10.157	-20.926
AGPAT1	-7.833	-4.605	-7.288	-5.849	-3.866	-6.067	0.378	-7.027	-12.225	-10.557
AGPAT2	-2.523	-7.302	-11.302	-3.887	-7.38	-12.635	0.006	-11.67	-15.853	-5.707
AGPAT3	-11.575	-11.688	-13.55	-2.636	-8.521	-6.617	2.315	-18.42	-15.805	-17.515
AGPAT4	-11.886	-14.164	-16.737	-4.194	-6.627	-12.612	-4.127	-17.193	-20.499	-16.058
AGPAT5	-12.63	-16.791	-13.586	-2.822	-8.263	-9.085	-2.249	-15.765	-14.091	-16.426
AGPAT6	-7.068	-23.548	-16.429	-8.567	-15.334	-15.872	-3.309	-14.328	-0.755	-15.53
AGPAT9	-9.981	-13.862	-15.659	-9.067	-5.445	-9.597	-0.884	-17.129	-13.57	-12.107
AGPS	-8.988	-20.617	-14.772	-4.323	-10.759	-16.367	-5.987	-22.48	-17.518	-15.244
AGR2	-5.63	-13.986	-17.384	-5.113	-4.243	-19.89	-3.29	-17.496	-20.939	-16.712
AGR3	4.871	-3.352	-4.515	-8.331	-9.744	-12.489	1.25	-11.869	-17.131	-10.63
AGRN	-13.753	-15.146	-17.129	-11.082	-10.476	-15.397	-6.773	-16.879	-11.466	-16.842
AGRP	-11.422	-14.644	-14.94	-4.537	-6.176	-17.492	-2.262	-8.398	-9.564	-11.775
AGT	-11.507	-18.262	-16.856	-10.745	-9.55	-9.713	-2.386	-26.095	-22.64	-24.54
AGTPBP1	-9.559	-14.765	-16.648	-7.519	-11.275	-19.91	-2.081	-25.713	-16.172	-17.277
AGTR1	-11.729	-7.614	-12.502	-8.052	-2.086	-4.162	2.497	-13.006	-10.499	-10.607
AGTR2	-2.267	-9.294	-12.616	-4.513	-6.903	-7.97	-3.235	-10.468	-4.581	-9.43
AGTRAP	-16.42	-29.617	-27.358	-12.174	-19.581	-22.344	-5.789	-28.748	-29.095	-35.026
AGXT	-10.653	-18.642	-18.968	-12.082	-8.749	-15.361	-11.744	-20.792	-16.313	-16.808
AGXT2	-12.422	-14.826	-14.248	-10.985	-8.648	-12.555	-4.788	-15.82	-19.292	-13.293
AHCTF1	2.382	0.569	17.494	1.365	17.549	1.592	-0.255	10.307	13.541	19.989
AHCY	2.692	-2.852	-4.472	-0.807	-6.717	-1.615	-2.521	-6.495	-2.735	-4.575
AHCYL1	-4.61	-9.481	-9.71	-6.546	9.71	-1.709	-1.067	-4.926	1.902	-11.494
AHCYL2	-5.252	-7.604	-7.234	-4.043	-5.374	-2.522	1.565	-8.854	-12.682	-6.549
AHDC1	-13.148	-13.039	-9.007	-6.057	-7.81	-10.72	-1.718	-13.716	-19.329	-12.492
AHI1	-6.839	-13.721	-15.907	-4.295	-11.304	-6.56	-1.472	-8.575	-12.693	-13.598
AHNAK	-4.624	-6.759	-7.279	2.226	-6.529	-9.694	4.057	-11.128	-14.887	-12.394
AHNAK2	-13.461	-17.114	-11.992	-3.709	-7.472	-10.502	-8.108	-20.48	-15.411	-16.551
AHR	-8.205	-6.521	-2.333	-11.104	7.043	1.676	-4.076	-0.314	-12.855	-11.056
AHRR	-9.863	-15.771	-12.681	-10.475	-11.641	-12.354	-3.081	-19.374	-12.303	-17.643
AHSA1	-8.129	-11.36	-13.624	-5.594	-6.04	-10.836	-2.326	-8.244	-7.408	-15.925
AHSA2	-8.947	-12.182	-12.484	-4.502	-9.509	-14.658	-2.076	-6.809	-11.974	-10.78
AHSG	-9.141	-11.185	-13.846	-4.282	-7.361	-10.056	-3.703	-13.004	-13.504	-14.928
AHSP	-5.332	-15.981	-18.906	-9.699	-9.349	-16.908	-3.052	-13.418	-11.648	-15.388
AICDA	-11.69	-15.287	-17.916	-10.775	-12.864	-12.304	-5.587	-15.723	-18.374	-14.414
AIDA	-6.16	-12.871	-14.327	-3.799	-3.468	-14.431	-4.81	-9.764	-7.196	-10.609
AIF1	-6.924	-15.28	-22.497	-12.096	-23.746	-22.69	-4.485	-29.478	-23.04	-22.799
AIF1L	-11.641	-22.22	-30.841	-6.409	-18.851	-21.836	-7.022	-23.851	-26.165	-27.819
AIFM1	-7.98	-0.08	-13.93	-9.973	-16.456	-15.466	-5.351	-14.087	-13.167	-15.28
AIFM2	-5.402	-10.607	-10.162	-5.278	-6.208	-13.912	-2.477	-17.714	-14.933	-14.173
AIFM3	-13.007	-13.121	-13.297	-10.844	-7.862	-16.544	-4.334	-23.743	-19.454	-17.719
AIG1	-6.807	-14.656	-7.117	-2.435	-8.786	-12.611	-3.96	-10.376	-16.782	-15.745
AIM1	-12.533	-16.654	-15.92	-10.118	-11.282	-11.228	-8.63	-23.408	-20.854	-20.735
AIM2	-6.631	-16.037	-13.737	-9.811	-10.795	-11.864	-1.504	-20.174	-14.1	-14.988
AIMP1	-7.368	-8.281	-8.163	-4.92	-2.957	-9.3	0.088	-11.218	-5.772	-14.099
AIMP2	-5.19	-6.689	-11.569	1.585	-7.457	-6.97	-0.855	-13.923	-11.257	-9.519
AIP	-16.087	-15.149	-16.38	-9.854	-5.66	-13.707	-4.129	-11.235	-12.802	-12.327
AIPL1	-7.878	-16.591	-16.284	-5.566	-12.918	-14.384	-3.357	-19.847	-18.75	-11.008
AIRE	-8.354	-19.12	-19.74	-13.538	-17.174	-15.192	-4.718	-18.888	-14.935	-18.237
AJAP1	-11.555	-12.219	-16.276	-7.886	-9.477	-14.769	-3.569	-15.987	-16.577	-15.557
AJUBA	-24.535	-37.074	-25.808	-36.043	-20.778	-33.675	-9.208	-26.298	-53.523	-29.25
AK1	-0.676	-14.263	-14.441	-3.508	-9.188	-6.435	-2.706	-9.519	-20.691	-14.839
AK2	-2.084	3.649	5.365	0.776	-3.765	2.943	0.327	7.002	-3.432	1.91
AK3	-8.021	0.14	-6.497	-0.782	-2.858	-2.487	-0.002	-3.179	-11.589	-2.873
AK4	1.078	2.214	3.34	0.396	3.799	3.489	1.255	-1.474	-1.889	-2.889
AK5	-6.195	-10.842	-12.92	-3.287	-8.417	-10.092	-0.274	-17.608	-18.325	-11.276
AK6	1.481	-4.822	2.895	6.84	13.665	0.042	3.522	-2.344	-0.055	4.637
AK7	-13.758	-16.812	-15.875	-7.5	-9.188	-13.627	-3.711	-20.186	-15.725	-16.925
AK8	-3.108	-9.684	-12.542	-4.413	-10.96	-9.791	0.114	-19.051	-17.975	-13.42
AK9	-5.855	-12.873	-9.066	-5.122	-7.837	-7.788	-1.612	-19.675	-15.113	-15.636
AKAP1	-6.482	-3.528	-13.252	-4.177	-11.476	-16.5	-3.744	-19.393	-13.863	-11.794
AKAP10	-7.25	-17.696	-17.998	-7.052	-8.222	-12.354	-5.729	-10.864	-11.998	-7.932
AKAP11	-11.54	-15.056	-9.074	-5.163	-8.551	-11.749	-3.495	-14.844	-16.129	-14.544
AKAP12	-7.305	-9.92	-7.066	-1.721	-0.511	-8.789	-4.394	-11.818	-7.865	-8.316
AKAP13	-7.759	-10.352	-3.052	-4.513	-9.441	-10.056	3.137	-19.623	-9.549	-5.435
AKAP14	-11.203	-22.903	-14.633	-14.781	-8.296	-20.927	-3.375	-32.687	-21.075	-28.411
AKAP17A	-4.702	-4.956	-15.479	-3.618	-5.592	-9.532	-1.381	-12.489	-14.058	-11.708
AKAP2	-8.989	-13.986	-9.186	-5.87	-8.09	-13.777	-4.608	-13.53	-14.287	-13.829
AKAP3	0.508	-10.893	-6.404	0.165	-12.22	-9.138	-4.065	-14.577	-5.838	-13.912
AKAP4	-10.818	-6.791	-13.672	-10.127	-10.272	-11.958	4.513	-9.089	-6.65	-12.095
AKAP5	-4.64	-11.362	-7.87	-7.365	-4.869	-10.171	-3.291	-10.013	-5.238	-13.16
AKAP6	-7.991	-16.261	-8.717	-7.314	-14.668	-8.996	-5.772	-16.093	-16.094	-18.3
AKAP7	-13.045	-27.993	-17.84	-15.505	-23.55	-29.32	-7.729	-31.517	-32.776	-22.834
AKAP8	-11.633	-14.989	-13.905	-10.12	-8.018	-13.966	-4.319	-14.01	-14.221	-15.572
AKAP8L	-7.537	-9.547	-6.009	-3.656	-5.289	-8.105	2.799	-8.581	-6.79	-9.816
AKAP9	-6.368	-10.776	-15.741	3.173	-9.402	-6.191	-3.02	2.207	-15.448	-16.177
AKIP1	-2.453	-5.842	-13.751	0.423	-5.953	-12.987	-0.941	-10.469	-18.186	-4.523
AKIRIN1	0.96	-6.928	-8.827	5.932	2.296	-2.271	6.737	-5.855	-9.112	3.783
AKIRIN2	7.661	-2.356	33.998	24.294	24.465	34.246	6.777	45.809	51.511	16.996
AKNA	-5.7	-12.113	-12.663	-0.576	-7.131	-6.788	-3.82	-9.273	-14.521	-12.617
AKNAD1	1.078	-15.554	-11.669	-6.753	-7.075	-11.99	-4.567	-18.383	-11.104	-14.772
AKR1A1	-13.194	-20.331	-21.798	-8.153	-14.396	-18.908	-5.759	-30.082	-17.217	-22.518
AKR1B1	-2.434	-9.6	-9.135	-0.166	-5.14	-5.877	-2.249	-11.868	-11.848	-7.06
AKR1B10	-0.785	-12.373	-9.217	-9.985	-11.962	-20.649	-6.732	-16.166	-17.164	-14.794
AKR1B15	6.099	6.653	8.351	6.344	-0.692	-5.171	0.943	11.119	9.677	15.045
AKR1C1	-2.221	-9.337	-5.34	-7.63	-9.669	-10.579	-3.517	-12.894	-12.336	-10.615
AKR1C2	-2.362	-8.301	-9.786	-3.459	-2.799	-14.125	-2.895	-9.801	-14.319	-10.563
AKR1C3	-6.683	-13.037	-12.081	2.29	-5.822	-4.827	-1.208	-13.124	-7.528	-10.39
AKR1C4	-9.012	-13.637	-11.658	-8.094	-10.459	-14.87	-5.492	-9.994	-15.54	-7.771
AKR1D1	-0.052	0.324	-5.601	0.641	-3.281	-2.32	-3.315	-7.991	-12.745	-1.065
AKR1E2	-8.77	-20.505	-14.02	-15.981	-13.254	-17.662	-1.968	-19.281	-17.664	-17.23
AKR7A2	-4.208	-8.498	-14.845	-5.394	-8.716	-7.984	1.962	-12.383	-14.085	-14.382
AKR7A3	-4.958	-4.93	-7.999	-8.811	-4.49	-1.588	-1.877	-19.458	-12.203	-13.334
AKT1	-10.045	-10.766	-9.376	-3.985	-4.545	-4.665	-1.274	-18.235	-12.718	-12.999
AKT1S1	-11.55	-18.17	-15.715	-11.354	-16.717	-14.29	-10.985	-17.637	-17.074	-15.55
AKT2	-8.458	-12.935	-11.496	-7.644	-7.921	-11.013	-5.65	-19.192	-18.644	-16.325
AKT3	-5.096	-15.269	-13.972	-8.701	-7.713	-10.506	-3.221	-11.101	-18.163	-15.511
AKTIP	3.397	2.182	-4.132	5.596	2.663	2.558	1.674	-2.022	-5.307	6.334
ALAD	-10.543	5.805	-10.098	3.145	-5.383	-2.103	-1.427	-17.017	-10.668	-14.056
ALAS1	-5.675	-5.358	-12.926	-11.305	-13.653	-7.043	-1.961	-15.185	-9.989	-16.381
ALAS2	-3.98	-8.627	-9.09	-0.148	-2.553	-7.253	-2.42	-13.056	-8.516	-15.105
ALB	-10.002	-19.163	-16.186	-10.098	-13.035	-12.409	-2.883	-20.166	-17.788	-18.046
ALCAM	-6.008	-7.076	-12.228	-1.81	-8.722	-8.9	-3.442	-7.355	-5.745	-7.642
ALDH16A1	-9.681	-10.539	-12.535	-11.423	-9.878	-20.383	-8.165	-22.398	-18.902	-17.731
ALDH18A1	-11.417	-14.86	-16.998	-12.329	-8.528	-12.665	-1.708	-16.049	-15.967	-13.851
ALDH1A1	-12.894	-14.107	-16.889	-9.422	-12.369	-14.576	1.253	-18.594	-20.031	-18.578
